booking_id,location_id,place_name,city,state,booking_date,hour,status,total_bookings,completed_visits,cancelled_visits,avg_fee_inr,avg_wait_time_mins,avg_duration_mins
3295,142,Bodh gaya archaelogical museum,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Thai monastery,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Mahabodhi Temple,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Muchalinda lake,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Bodhi tree,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Great Buddha statue,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Indosan Nippon Japanese temple,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3295,142,Dungeshwari cave temple,Bodh Gaya,Bihar,2020-07-06,10,Completed,1,1,0,30,37,165
3296,143,Budhha Smriti Park,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3296,143,Takhat Shri Harimandir Ji Patna Sahib,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3296,143,Srikrishna science centre,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3296,143,Patna museum,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3296,143,Sanjay Gandhi Biological Park,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3296,143,Buddha memorial park,Patna,Bihar,2020-05-10,11,Completed,1,1,0,200,43,60
3297,144,Aravalli biodiversity park,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Kingdom of Dreams,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Sultanpur Bird sanctuary,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Museum of folk and tribal art,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Sultanpur Bird sanctuary,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Kingdom of Dreams,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Ice skating at Ambience mall,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Go-karting at Link road,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Shopping at Sadar bazaar Sector 12A,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,DLF CyberHub for shopping,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Indian Transport history,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Aravalli biodiversity park,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Ambience Mall,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3297,144,Camp tikkling,Gurugram,Haryana,2020-07-31,18,Completed,1,1,0,50,30,100
3298,145,Kedarnath,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3298,145,Chorabari lake,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3298,145,Bhairavnath temple,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3298,145,Trekking to Vasuki Tal,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3298,145,Adi Shankaracharya Samadhi,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3298,145,Sonprayag,Kedarnath,Uttarakhand,2022-05-10,11,Cancelled,1,0,1,30,37,132
3299,146,Chunnambar boat house,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Saram China market,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Heritage walk by White town,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Paradise beach and island,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Casablanca mall,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Manakula Vinayagar temple,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Promenade Beach,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Sightseeing at Green Quarter,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Auroville,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Pondicherry botanical garden,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Temple Adventures centre-Scuba diving,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3299,146,Pondicherry museum,Puducherry,Puducherry,2021-06-20,17,Completed,1,1,0,30,24,86
3300,147,Mount Harriet National park,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3300,147,Kala Pani Cellular Jail,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3300,147,Underwater Sea walk,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3300,147,Ross island,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3300,147,Mahatma Gandhi National Park,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3300,147,Jolly Buoy island,Port Blair,Andaman and Nicobar Islands,2021-10-03,19,Completed,1,1,0,30,42,178
3301,148,Heritage Site 148,New Delhi,Delhi,2021-07-22,12,No-Show,1,0,0,50,9,85
3302,149,Heritage Site 149,Gurgaon,Haryana,2022-10-19,8,Cancelled,1,0,1,0,31,174
3303,150,Heritage Site 150,Noida,Uttar Pradesh,2021-12-07,14,No-Show,1,0,0,350,20,39
3304,151,Heritage Site 151,Ghaziabad,Uttar Pradesh,2021-09-17,18,Cancelled,1,0,1,30,17,135
3305,152,Heritage Site 152,Faridabad,Haryana,2021-07-30,10,Completed,1,1,0,100,35,156
3306,1,Waste to Wonder Park,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Qutub Minar,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Humayun's Tomb,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,National Zoological Park,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Lotus Temple,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,National Gallery of Modern Art,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,India Gate,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Lodhi Garden,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Chandni Chowk,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Akshardham Temple,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Garden of Five Senses,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Sunder Nursery,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Jantar Mantar,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Agrasen ki Baoli,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,National Science Centre,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Shopping at Sarojini Nagar,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3306,1,Red Fort,Delhi,Delhi,2020-12-31,14,Completed,1,1,0,200,19,120
3307,2,Mahalaxmi Temple,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Siddhivinayak Temple,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Worli seaface,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,"Five gardens, Matunga",Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,"Jio world drive mall, BKC",Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,"Phoenix marketcity Mall, Kurla",Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,"Shopping at Linking road, Bandra",Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Shopping at Colaba Causeway,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,NCPA Tiger safari at Borivali,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Gateway of India,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Marine Drive,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Elephanta Caves,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Essel World,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Chowpatty Beach,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3307,2,Haji Ali Dargah,Mumbai,Maharastra,2020-06-03,16,Completed,1,1,0,100,43,41
3308,3,Imagicaa amusement park,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Ekvira Devi Temple,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Lions Point,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Sunset at Lion's point,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Bhushi dam,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Adlabs Imagica,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Duke's nose trail,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Tiger�s Leap cliff top,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3308,3,Karla Caves,Lonavala,Maharastra,2021-08-31,13,No-Show,1,0,0,350,20,125
3309,4,ISKCON Temple Bangalore,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Vidhana Soudha,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Boating at Yediyur lake,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,MG Road,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Church street,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,National Gallery of Modern Art,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Nehru Planetarium,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Cubbon Park,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Lalbagh Botanical Garden,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3309,4,Bangalore Palace,Bangalore,Karnataka,2022-03-14,18,Completed,1,1,0,0,28,142
3310,5,Lumbini Park,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Infinite adventure club,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Nehru Zoological Park,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Chowmahalla Palace,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Birla Mandir,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Lad Bazaar,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Qutb Shahi Tombs,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Salar Jung Museum,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Ramoji Film City,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Hussain Sagar Lake,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Golconda Fort,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3310,5,Charminar,Hyderabad,Telangana,2021-02-10,18,Cancelled,1,0,1,100,44,124
3311,6,Howrah Bridge,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Victoria Memorial,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Marble Palace,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Belur Math,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Science City Kolkata,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Alipore Zoological Gardens,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Eden Gardens,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Kalighat Kali Temple,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Dakshineswar Kali Temple,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Burra Bazaar,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Shopping at Chamba lama,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Kumartali potter's quarter,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Princep Ghat,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Tiretti Bazaar,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,St.Pauls Cathedral,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Birla Planetarium,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Ganga aarti,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3311,6,Indian Museum,Kolkata,West Bengal,2020-10-19,17,Completed,1,1,0,30,30,98
3312,7,Dr. Salim Ali Bird Santuary,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Miramar Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Colva Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Palolem Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Arambol Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Old Goa,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Candolim Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Baga Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Se Cathedral,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Chapora Fort,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Anjuna Beach,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Dudhsagar Falls,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Fort Aguada,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3312,7,Basilica of Bom Jesus,Goa,Goa,2019-12-07,11,Cancelled,1,0,1,0,16,81
3313,8,Our Lady of Immaculate Conception Church,Panjim,Goa,2021-08-24,12,Completed,1,1,0,100,11,138
3313,8,Gallery Gitanjali,Panjim,Goa,2021-08-24,12,Completed,1,1,0,100,11,138
3313,8,Shopping at M.G.Road,Panjim,Goa,2021-08-24,12,Completed,1,1,0,100,11,138
3313,8,Fontainhas colony,Panjim,Goa,2021-08-24,12,Completed,1,1,0,100,11,138
3314,9,Auto World Vintage Car Museum,Ahemdabad,Gujrat,2022-11-13,18,Completed,1,1,0,200,25,32
3314,9,Jhulta Minara,Ahemdabad,Gujrat,2022-11-13,18,Completed,1,1,0,200,25,32
3314,9,Statue of Unity,Ahemdabad,Gujrat,2022-11-13,18,Completed,1,1,0,200,25,32
3315,10,Manek Chowk,Ahmedabad,Gujarat,2022-12-15,17,No-Show,1,0,0,200,32,39
3315,10,Sabarmati Riverfront,Ahmedabad,Gujarat,2022-12-15,17,No-Show,1,0,0,200,32,39
3315,10,Sabarmati Ashram,Ahmedabad,Gujarat,2022-12-15,17,No-Show,1,0,0,200,32,39
3315,10,Science City,Ahmedabad,Gujarat,2022-12-15,17,No-Show,1,0,0,200,32,39
3315,10,Kankaria Lake,Ahmedabad,Gujarat,2022-12-15,17,No-Show,1,0,0,200,32,39
3316,11,Shri Nageshwar Jyotirling,Dwarka,Gujrat,2020-06-20,13,Cancelled,1,0,1,200,39,64
3316,11,Rukmini Devi Mandir,Dwarka,Gujrat,2020-06-20,13,Cancelled,1,0,1,200,39,64
3316,11,Dwarka Beach & Lighthouse,Dwarka,Gujrat,2020-06-20,13,Cancelled,1,0,1,200,39,64
3317,12,Dwarkadhish Temple,Dwarka,Gujarat,2020-02-02,11,No-Show,1,0,0,30,7,114
3318,13,Sakkarbaug Zoological Park,Junagadh,Gujrat,2021-09-01,12,Completed,1,1,0,100,6,163
3318,13,Uparkot Fort,Junagadh,Gujrat,2021-09-01,12,Completed,1,1,0,100,6,163
3318,13,Mahabat Maqbara Palace,Junagadh,Gujrat,2021-09-01,12,Completed,1,1,0,100,6,163
3319,14,Gir National Park,Junagadh,Gujarat,2021-02-18,8,Completed,1,1,0,0,17,58
3320,15,Vande Mataram Memorial,Bhuj,Gujrat,2021-03-14,17,Completed,1,1,0,50,16,87
3320,15,Chhatardi Bhuj,Bhuj,Gujrat,2021-03-14,17,Completed,1,1,0,50,16,87
3320,15,Bhuj Mandir,Bhuj,Gujrat,2021-03-14,17,Completed,1,1,0,50,16,87
3320,15,Aina Mahal Palace,Bhuj,Gujrat,2021-03-14,17,Completed,1,1,0,50,16,87
3321,16,White Desert,Bhuj,Gujarat,2022-10-03,19,Completed,1,1,0,350,42,101
3322,17,Mandvi Gate,Vadodara,Gujrat,2021-10-03,19,Completed,1,1,0,100,32,115
3322,17,BAPS Shri Swaminarayan Mandir,Vadodara,Gujrat,2021-10-03,19,Completed,1,1,0,100,32,115
3322,17,Baroda Museum &Gallery,Vadodara,Gujrat,2021-10-03,19,Completed,1,1,0,100,32,115
3322,17,Inorbit Mall Vadodara,Vadodara,Gujrat,2021-10-03,19,Completed,1,1,0,100,32,115
3322,17,Sayaji Baug Zoo,Vadodara,Gujrat,2021-10-03,19,Completed,1,1,0,100,32,115
3323,18,Laxmi Vilas Palace,Vadodara,Gujarat,2019-10-28,8,Cancelled,1,0,1,100,22,155
3324,19,Somnath Beach,Somnath,Gujrat,2019-06-03,13,Completed,1,1,0,200,34,154
3325,20,Somnath Temple,Somnath,Gujarat,2019-11-21,11,No-Show,1,0,0,0,24,128
3326,21,Swaminarayan Akshardham,Gandhinagar,Gujrat,2022-09-25,17,Cancelled,1,0,1,50,7,104
3326,21,Sarita Udyan,Gandhinagar,Gujrat,2022-09-25,17,Cancelled,1,0,1,50,7,104
3326,21,Adalaj Stepwell,Gandhinagar,Gujrat,2022-09-25,17,Cancelled,1,0,1,50,7,104
3327,22,Dandi Kutir,Gandhinagar,Gujarat,2022-06-20,19,Completed,1,1,0,30,41,77
3328,23,Jaigarh Fort,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Nahargarh Fort,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Hawa Mahal,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Amber Palace,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Jantar Mantar,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Moti Dungri Ganesh Ji Temple,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Cental Park,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Shree Khole Ki Hanuman Mandir,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3328,23,Birla Mandir,Jaipur,Rajasthan,2020-02-26,9,Cancelled,1,0,1,350,8,69
3329,24,Lake Pichola,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,City Palace,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Karni Mata Temple,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Bagore ki Haveli,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Sajjangarh Monsoon Palace,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Saheliyon ki Bari,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Ambrai Ghat,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Jagdish Temple,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3329,24,Lake Pichola,Udaipur,Rajasthan,2021-03-22,16,Completed,1,1,0,350,17,117
3330,25,Jaisalmer Fort,Jaisalmer,Rajasthan,2021-02-26,15,Cancelled,1,0,1,0,22,47
3330,25,Gadisar Lake,Jaisalmer,Rajasthan,2021-02-26,15,Cancelled,1,0,1,0,22,47
3330,25,Longewala War memorial,Jaisalmer,Rajasthan,2021-02-26,15,Cancelled,1,0,1,0,22,47
3330,25,Patwa Haweli,Jaisalmer,Rajasthan,2021-02-26,15,Cancelled,1,0,1,0,22,47
3331,26,Ranthambore National Park,Ranthambore,Rajasthan,2021-10-11,14,Completed,1,1,0,30,33,68
3331,26,Ranthambore Fort,Ranthambore,Rajasthan,2021-10-11,14,Completed,1,1,0,30,33,68
3331,26,Trinetra Ganesh Temple,Ranthambore,Rajasthan,2021-10-11,14,Completed,1,1,0,30,33,68
3332,27,Khwaja Gharib Nawaz Dargah,Ajmer,Rajasthan,2021-11-05,9,Cancelled,1,0,1,0,28,31
3332,27,Anasagar Lake,Ajmer,Rajasthan,2021-11-05,9,Cancelled,1,0,1,0,28,31
3332,27,Adhai Din ka Jhopra,Ajmer,Rajasthan,2021-11-05,9,Cancelled,1,0,1,0,28,31
3333,28,Mehrangarh Fort,Jodhpur,Rajasthan,2019-01-25,9,Cancelled,1,0,1,30,14,165
3333,28,Umaid Bhawan Palace,Jodhpur,Rajasthan,2019-01-25,9,Cancelled,1,0,1,30,14,165
3333,28,Jaswant Thada,Jodhpur,Rajasthan,2019-01-25,9,Cancelled,1,0,1,30,14,165
3334,29,Dilwara Temples,Mount Abu,Rajasthan,2020-08-24,17,No-Show,1,0,0,30,28,149
3334,29,Sunset Point,Mount Abu,Rajasthan,2020-08-24,17,No-Show,1,0,0,30,28,149
3334,29,Nakki Lake,Mount Abu,Rajasthan,2020-08-24,17,No-Show,1,0,0,30,28,149
3335,30,Wagah Border,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Jallianwala Bagh,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Golden Temple (Harmandir Sahib),Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,The Partition Museum,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Shree Harminder Sahib Gurudwara,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Shri Durgiana Temple,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Gobind Garh Fort,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3335,30,Sadda Pind,Amritsar,Punjab,2021-08-23,10,Completed,1,1,0,50,6,88
3336,31,Rock Garden,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,Sukhna Lake,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,Government museum & Art gallery,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,Terraced garden,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,ISKON temple,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,Sector 17 Market,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3336,31,Japanese Garden,Chandigarh,Punjab,2021-01-24,18,Completed,1,1,0,100,28,171
3337,32,Alappuzha Beach,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,St.Andrew's Basilica,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,Mannarasala Sree Nagaraja Temple,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,Chakkulathukavu Sree Bhagwathi Temple,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,Alleppey Backwater,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,International Coi Museum,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,Marari Beach,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3337,32,Shree Krishna Swamy Temple,Alappuzha,Kerala,2021-10-03,16,No-Show,1,0,0,500,23,125
3338,33,Munnar Tea Gardens,Munnar,Kerala,2020-09-09,14,Cancelled,1,0,1,30,37,120
3338,33,Mattupetty Dam,Munnar,Kerala,2020-09-09,14,Cancelled,1,0,1,30,37,120
3338,33,Eravikulam National Park,Munnar,Kerala,2020-09-09,14,Cancelled,1,0,1,30,37,120
3338,33,Pothamedu View Point,Munnar,Kerala,2020-09-09,14,Cancelled,1,0,1,30,37,120
3339,34,Wonderla Amusement Park,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Kerala Folklore Museum,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Fort Kochi,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Cherai Beach,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Hill Palace Museum,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Chottanikara Bhagvathy Temple,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Marine Drive Kochi,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,Mattancherry Palace,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,National Shrine Basilica of our Lady of Ransom,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
3339,34,LuLu International Shopping Mall,Kochi,Kerala,2019-05-26,14,No-Show,1,0,0,500,37,115
