location_name,date,temp_c,rainfall_mm,humidity_pct
Gangtok,2019-08,20.77741935,468.7,85.61290323
Gangtok,2019-09,19.36,805.7,88.5
Gangtok,2019-10,16.62258065,369,83.96774194
Gangtok,2019-11,14.19666667,225,82.16666667
Gangtok,2019-12,8.164516129,130.5,74.22580645
Gangtok,2020-01,7.277419355,157.1,75.58064516
Gangtok,2020-02,8.965517241,218.8,77.20689655
Gangtok,2020-03,12.47096774,328.7,80.25806452
Gangtok,2020-04,14.84333333,441.4,79.66666667
Gangtok,2020-05,17.21935484,722.5,84.61290323
Gangtok,2020-06,19.63,995.8,88.73333333
Gangtok,2020-07,20.1483871,1380.5,91.80645161
Gangtok,2020-08,20.50322581,618.1,89.22580645
Gangtok,2020-09,19.54666667,1266.9,89.8
Gangtok,2020-10,18.56774194,189.8,75.19354839
Gangtok,2020-11,12.76,68.1,67.93333333
Gangtok,2020-12,9.712903226,89.2,76.67741935
Gangtok,2021-01,9.106451613,184,77.58064516
Gangtok,2021-02,10.68928571,138.6,69.39285714
Gangtok,2021-03,13.46129032,471.3,78.83870968
Gangtok,2021-04,15.74666667,168.5,69
Gangtok,2021-05,17.73225806,890.8,84.58064516
Gangtok,2021-06,19.58333333,1066.3,89.66666667
Gangtok,2021-07,20.2516129,745.4,90.22580645
Gangtok,2021-08,20.16774194,1505.1,90.29032258
Gangtok,2021-09,19.92333333,271,82.66666667
Gangtok,2021-10,17.45806452,392.1,81.4516129
Gangtok,2021-11,11.75666667,79,76.9
Gangtok,2021-12,8.861290323,73.3,74.4516129
Gangtok,2022-01,6.993548387,194.7,75.16129032
Gangtok,2022-02,6.582142857,256.2,81.78571429
Gangtok,2022-03,14.61612903,220.6,68.4516129
Gangtok,2022-04,16.4,468.1,82.1
Gangtok,2022-05,17.77419355,555.8,83.4516129
Gangtok,2022-06,19.41666667,937,90.13333333
Gangtok,2022-07,20.51290323,433.3,86.96774194
Gangtok,2022-08,20.16774194,503.5,87.96774194
Gangtok,2022-09,19.11666667,619,87.96666667
Gangtok,2022-10,16.16129032,372.6,78.5483871
Gangtok,2022-11,12.16666667,53.7,70.83333333
Gangtok,2022-12,9.748387097,62.2,73.41935484
Shillong,2019-01,10.29677419,3.6,65.83870968
Shillong,2019-02,12.31071429,51.6,71.60714286
Shillong,2019-03,14.78709677,23.1,68.83870968
Shillong,2019-04,17.52333333,135.6,78.6
Shillong,2019-05,20.00967742,283,83.5483871
Shillong,2019-06,20.88333333,386.9,87.66666667
Shillong,2019-07,20.98387097,507.6,89.19354839
Shillong,2019-08,21.32580645,210.7,88.90322581
Shillong,2019-09,20.15666667,266.9,88.93333333
Shillong,2019-10,17.73225806,275.4,85.87096774
Shillong,2019-11,15.6,73,79.4
Shillong,2019-12,11.08387097,7.3,71.09677419
Shillong,2020-01,9.851612903,46.2,76.48387097
Shillong,2020-02,11.52068966,21,73.68965517
Shillong,2020-03,14.78387097,37,70.38709677
Shillong,2020-04,17.41333333,105.3,72.33333333
Shillong,2020-05,18.80967742,377.1,84.4516129
Shillong,2020-06,20.65,514.5,88
Shillong,2020-07,20.98709677,560.5,90.19354839
Shillong,2020-08,21.29677419,198.7,88.4516129
Shillong,2020-09,20.59,365.3,89.3
Shillong,2020-10,19.44516129,296.1,87.51612903
Shillong,2020-11,15.72,14.3,65.26666667
Shillong,2020-12,11.62903226,4.6,71.32258065
Shillong,2021-01,11.18387097,5.7,68.5483871
Shillong,2021-02,12.89285714,3.9,67.03571429
Shillong,2021-03,16.7483871,26.7,61
Shillong,2021-04,19.05,49.5,64.4
Shillong,2021-05,19.4516129,185,82.61290323
Shillong,2021-06,20.89333333,361.6,87.16666667
Shillong,2021-07,20.95483871,364.5,89.32258065
Shillong,2021-08,20.8516129,315.2,89.87096774
Shillong,2021-09,20.53666667,167.4,87.5
Shillong,2021-10,18.97741935,94.6,83.4516129
Shillong,2021-11,14.25333333,1.5,71.6
Shillong,2021-12,11.94516129,18.8,71.61290323
Shillong,2022-01,10.00322581,37.4,73.67741935
Shillong,2022-02,9.882142857,51.7,73.78571429
Shillong,2022-03,17.49354839,13.2,63.77419355
Shillong,2022-04,19.01666667,63.1,81.16666667
Shillong,2022-05,19.4,197.7,83.74193548
Shillong,2022-06,20.48333333,367.3,88.63333333
Shillong,2022-07,21.40322581,186.5,86.90322581
Shillong,2022-08,21.35806452,86.4,85.80645161
Shillong,2022-09,20.37333333,124.3,88.6
Shillong,2022-10,18.3516129,156.3,81.41935484
Shillong,2022-11,14.78333333,2.4,70.66666667
Shillong,2022-12,12.2516129,10.9,72.22580645
Itanagar,2019-01,15.27096774,22.1,66.93548387
Itanagar,2019-02,16.88214286,156.7,74.10714286
Itanagar,2019-03,18.88709677,213.3,77.58064516
Itanagar,2019-04,22.2,345.7,81
Itanagar,2019-05,23.38387097,744.8,86.70967742
Itanagar,2019-06,26.66666667,395.9,84.63333333
Itanagar,2019-07,26.42903226,638.9,87.41935484
Itanagar,2019-08,28.03870968,252.9,82.70967742
Itanagar,2019-09,25.82333333,358.3,85.56666667
Itanagar,2019-10,23.14516129,159.9,82.87096774
Itanagar,2019-11,21.12333333,56.1,77.86666667
Itanagar,2019-12,15.97419355,25.9,73.29032258
Itanagar,2020-01,14.79032258,79.5,76.77419355
Itanagar,2020-02,16.97931034,71.5,75
Itanagar,2020-03,20.03548387,125.5,75.93548387
Itanagar,2020-04,21.8,190.1,76.2
Itanagar,2020-05,23.71935484,628.7,82.83870968
Itanagar,2020-06,25.75333333,588.5,87.43333333
Itanagar,2020-07,26.21290323,462.1,89.29032258
Itanagar,2020-08,27.47419355,190.7,84.96774194
Itanagar,2020-09,26.4,260.4,86.56666667
Itanagar,2020-10,24.90967742,243.8,81.64516129
Itanagar,2020-11,19.48,48.2,75.23333333
Itanagar,2020-12,16.18064516,16.4,70.90322581
Itanagar,2021-01,15.58709677,34.6,73.5483871
Itanagar,2021-02,17.80714286,13.4,66.5
Itanagar,2021-03,20.50645161,151.8,74.48387097
Itanagar,2021-04,22.62666667,189.6,76.2
Itanagar,2021-05,24.12903226,455,84.41935484
Itanagar,2021-06,26.36333333,562.3,85.2
Itanagar,2021-07,27.06451613,416.6,85.22580645
Itanagar,2021-08,26.48387097,358.1,87.90322581
Itanagar,2021-09,27.12666667,107.9,78.96666667
Itanagar,2021-10,24.98064516,122,78.5483871
Itanagar,2021-11,19.05666667,11.4,68.3
Itanagar,2021-12,16.64516129,7.8,69.4516129
Itanagar,2022-01,14.88709677,65.1,71.51612903
Itanagar,2022-02,14.55357143,215.1,76.28571429
Itanagar,2022-03,21.83225806,163.5,68.09677419
Itanagar,2022-04,21.67333333,1085.1,86.13333333
Itanagar,2022-05,24.09032258,860.2,84.51612903
Itanagar,2022-06,25.21666667,950.5,89.16666667
Itanagar,2022-07,27.46451613,339.4,83.70967742
Itanagar,2022-08,27.88709677,158.4,82.22580645
Itanagar,2022-09,25.81333333,598.7,86.16666667
Itanagar,2022-10,23.48064516,386.5,82.06451613
Itanagar,2022-11,19.46333333,0.3,67.7
Itanagar,2022-12,17.09032258,60.5,66.80645161
Kohima,2019-01,9.874193548,28.8,74.16129032
Kohima,2019-02,11.59642857,77.4,75.85714286
Kohima,2019-03,13.69032258,120.6,78.16129032
Kohima,2019-04,16.84666667,273.6,83.56666667
Kohima,2019-05,19.36774194,367.7,83.67741935
Kohima,2019-06,20.79666667,743.4,89.5
Kohima,2019-07,21.09354839,843,91.03225806
Kohima,2019-08,21.58709677,496.1,88.16129032
Kohima,2019-09,20.1,773.7,90.56666667
Kohima,2019-10,17.49677419,512.6,91.16129032
Kohima,2019-11,15.03666667,79.6,81.9
Kohima,2019-12,10.3516129,37.8,75.83870968
Kohima,2020-01,9.380645161,123.9,82.80645161
Kohima,2020-02,10.75862069,82.8,83.93103448
Kohima,2020-03,13.91935484,90.7,79.96774194
Kohima,2020-04,16.33,284.9,80.26666667
Kohima,2020-05,18.31935484,540.8,87.87096774
Kohima,2020-06,20.49333333,1039.5,90.76666667
Kohima,2020-07,20.8516129,1272.7,92.16129032
Kohima,2020-08,21.26451613,939.8,90.16129032
Kohima,2020-09,20.52333333,964,90.7
Kohima,2020-10,19.29354839,520.7,91.03225806
Kohima,2020-11,14.6,115.3,76.5
Kohima,2020-12,10.88709677,11.9,71.25806452
Kohima,2021-01,10.65806452,37.2,71.70967742
Kohima,2021-02,12.46785714,37,70.07142857
Kohima,2021-03,15.76129032,93.3,68.87096774
Kohima,2021-04,17.96666667,112.7,71.1
Kohima,2021-05,18.96129032,513.5,85.67741935
Kohima,2021-06,20.76666667,768.9,89.73333333
Kohima,2021-07,21.14516129,843.4,90.16129032
Kohima,2021-08,20.83225806,936,91.58064516
Kohima,2021-09,20.69,338.4,86.53333333
Kohima,2021-10,18.76774194,274.7,87.06451613
Kohima,2021-11,13.84,26.6,79.7
Kohima,2021-12,11.29032258,78.1,79.32258065
Kohima,2022-01,9.464516129,105.4,80.16129032
Kohima,2022-02,9.289285714,99.9,79.07142857
Kohima,2022-03,16.71612903,32.8,69.51612903
Kohima,2022-04,18.18333333,272,80.73333333
Kohima,2022-05,18.94516129,572.5,88.51612903
Kohima,2022-06,20.06666667,1103.1,91.16666667
Kohima,2022-07,21.40645161,632.3,87.12903226
Kohima,2022-08,21.41290323,407.5,87.25806452
Kohima,2022-09,20.05666667,615.2,89.9
Kohima,2022-10,18.10645161,351.1,85.5483871
Kohima,2022-11,14.47666667,24.1,76.7
Kohima,2022-12,11.61290323,36.3,77.83870968
Imphal,2019-01,13.24193548,0,68.38709677
Imphal,2019-02,15.34642857,34.5,68.10714286
Imphal,2019-03,17.56774194,21.1,72.61290323
Imphal,2019-04,22.34,31.7,69.13333333
Imphal,2019-05,24.23548387,199.7,74.70967742
Imphal,2019-06,24.49333333,203,84.83333333
Imphal,2019-07,24.40967742,305,86.58064516
Imphal,2019-08,24.82580645,229,85.5483871
Imphal,2019-09,23.62333333,199,87.43333333
Imphal,2019-10,21.66129032,92.1,86.4516129
Imphal,2019-11,18.38,36.3,79.36666667
Imphal,2019-12,13.69677419,9.1,72.61290323
Imphal,2020-01,12.90645161,35.7,77.61290323
Imphal,2020-02,14.75517241,8.4,69.68965517
Imphal,2020-03,18.65806452,5.7,64.41935484
Imphal,2020-04,21.84333333,76.6,64.66666667
Imphal,2020-05,23.17096774,185.2,75.87096774
Imphal,2020-06,24.12,199.2,86.1
Imphal,2020-07,24.24516129,212.4,87.61290323
Imphal,2020-08,24.56451613,214.8,86.61290323
Imphal,2020-09,24.24,140.5,85.36666667
Imphal,2020-10,23.09677419,240.8,85.70967742
Imphal,2020-11,17.69666667,20.5,78.16666667
Imphal,2020-12,13.51290323,0,70.4516129
Imphal,2021-01,13.5516129,5.3,72
Imphal,2021-02,16.22857143,2.3,59.10714286
Imphal,2021-03,20.00322581,34.1,59
Imphal,2021-04,23.25333333,19,57.66666667
Imphal,2021-05,24.09032258,84.2,73.48387097
Imphal,2021-06,24.29,335.3,84.6
Imphal,2021-07,24.5,228,85.67741935
Imphal,2021-08,23.99677419,158.5,86.5483871
Imphal,2021-09,24.14,106.3,83.73333333
Imphal,2021-10,23.05806452,26.2,80.41935484
Imphal,2021-11,18.93,4.1,68.33333333
Imphal,2021-12,14.86774194,55,76
Imphal,2022-01,13.20322581,39.3,74.61290323
Imphal,2022-02,13.26428571,25.3,69.17857143
Imphal,2022-03,20.49677419,39.2,60.12903226
Imphal,2022-04,22.69333333,28.9,74.46666667
Imphal,2022-05,22.90645161,180,82.12903226
Imphal,2022-06,24.02,156.4,83.9
Imphal,2022-07,25.19354839,187.5,82.09677419
Imphal,2022-08,24.85806452,87.1,82.51612903
Imphal,2022-09,24.48666667,99.6,81.56666667
Imphal,2022-10,22.29677419,117,80.03225806
Imphal,2022-11,18.74666667,7.9,66.36666667
Imphal,2022-12,15.97741935,22.6,67.48387097
Aizawl,2019-01,11.26774194,0.9,71.03225806
Aizawl,2019-02,13.67142857,53.8,69
Aizawl,2019-03,16.10322581,35.6,72.03225806
Aizawl,2019-04,20.12666667,27.8,73.3
Aizawl,2019-05,22.37096774,70.4,76.90322581
Aizawl,2019-06,21.91,263.2,86.5
Aizawl,2019-07,21.28709677,320.7,88.96774194
Aizawl,2019-08,21.59677419,301.8,90.64516129
Aizawl,2019-09,20.82666667,238,91.66666667
Aizawl,2019-10,19.48064516,102.5,89.03225806
Aizawl,2019-11,16.70666667,45.5,80.63333333
Aizawl,2019-12,12.14193548,8.2,74.51612903
Aizawl,2020-01,11.30967742,48,79.4516129
Aizawl,2020-02,12.86896552,7.8,68.17241379
Aizawl,2020-03,17.41935484,5.4,62.25806452
Aizawl,2020-04,19.89333333,84.1,67.9
Aizawl,2020-05,21.13548387,137.8,77.12903226
Aizawl,2020-06,21.45,222.2,87.13333333
Aizawl,2020-07,21.27419355,182.1,89.22580645
Aizawl,2020-08,21.56451613,206.5,89.25806452
Aizawl,2020-09,21.27666667,180,89.9
Aizawl,2020-10,20.90322581,194,89.87096774
Aizawl,2020-11,16.76,20.9,78.13333333
Aizawl,2020-12,12.67419355,0,67.22580645
Aizawl,2021-01,12.5,1.3,66.80645161
Aizawl,2021-02,13.98214286,0.6,62.89285714
Aizawl,2021-03,19.22258065,9.2,54.06451613
Aizawl,2021-04,21.69666667,28,58.46666667
Aizawl,2021-05,21.91935484,89.1,76.74193548
Aizawl,2021-06,21.31666667,281.3,87.46666667
Aizawl,2021-07,21.4483871,418.5,89.64516129
Aizawl,2021-08,20.96451613,189.8,90.77419355
Aizawl,2021-09,21.44,162.4,89.8
Aizawl,2021-10,20.67741935,113.6,85.67741935
Aizawl,2021-11,16.89,49.7,77.26666667
Aizawl,2021-12,13.11290323,55.9,78.61290323
Aizawl,2022-01,11.90645161,13.9,74
Aizawl,2022-02,12.67142857,9.1,61.35714286
Aizawl,2022-03,19.11612903,32.1,57.83870968
Aizawl,2022-04,21.25333333,91.9,73.7
Aizawl,2022-05,20.9483871,152,81.93548387
Aizawl,2022-06,21.29333333,194.3,84.33333333
Aizawl,2022-07,22.22580645,195.1,85.29032258
Aizawl,2022-08,21.94193548,206.5,86.51612903
Aizawl,2022-09,21.09,179.8,88.93333333
Aizawl,2022-10,19.83225806,163.5,87
Aizawl,2022-11,17.36333333,4.7,71.6
Aizawl,2022-12,13.96129032,12.9,72.16129032
Agartala,2019-01,17.90967742,0.2,70.96774194
Agartala,2019-02,20.52857143,57.2,68.46428571
Agartala,2019-03,24.10645161,56.4,69.29032258
Agartala,2019-04,26.62666667,116.9,77.53333333
Agartala,2019-05,28.94193548,142.1,78.90322581
Agartala,2019-06,28.41,223.1,84.63333333
Agartala,2019-07,27.79677419,288.3,86
Agartala,2019-08,28.16451613,165.4,85.06451613
Agartala,2019-09,27.57666667,209.3,85.86666667
Agartala,2019-10,25.9516129,155.1,86.06451613
Agartala,2019-11,22.86333333,63.6,82.16666667
Agartala,2019-12,18.29032258,5.6,78.67741935
Agartala,2020-01,17.33548387,24.9,80.58064516
Agartala,2020-02,19.49310345,4.1,68.86206897
Agartala,2020-03,24.52903226,14,60.96774194
Agartala,2020-04,26.52,185.1,76.13333333
Agartala,2020-05,27.52258065,193.3,81.38709677
Agartala,2020-06,27.59666667,398,87.7
Agartala,2020-07,27.65806452,275.4,88.25806452
Agartala,2020-08,28,224.4,85.48387097
Agartala,2020-09,27.9,246,87
Agartala,2020-10,27.50322581,211,86.03225806
Agartala,2020-11,22.63333333,18.1,80.13333333
Agartala,2020-12,18.47096774,0,78.4516129
Agartala,2021-01,18.21612903,1.8,73.90322581
Agartala,2021-02,20.56785714,0.8,67.75
Agartala,2021-03,26.32580645,17.7,62.32258065
Agartala,2021-04,28.73,37.2,65.1
Agartala,2021-05,28.58064516,147.5,76.38709677
Agartala,2021-06,27.26,337.5,87.5
Agartala,2021-07,27.66774194,251.8,86.87096774
Agartala,2021-08,27.41935484,233.3,88.19354839
Agartala,2021-09,27.96666667,220.5,85.1
Agartala,2021-10,27.17419355,190.1,83.12903226
Agartala,2021-11,22.49666667,22.4,73.56666667
Agartala,2021-12,19.1,120.5,79.38709677
Agartala,2022-01,17.72903226,18.7,78.70967742
Agartala,2022-02,19.21785714,26.8,67.28571429
Agartala,2022-03,25.92580645,27.2,60.19354839
Agartala,2022-04,28.19333333,189.2,76.03333333
Agartala,2022-05,27.39677419,243.5,82.22580645
Agartala,2022-06,27.24,303.3,86.1
Agartala,2022-07,28.6516129,143.4,81.19354839
Agartala,2022-08,28.63548387,151.5,80.70967742
Agartala,2022-09,27.49333333,288.7,86.23333333
Agartala,2022-10,26.28387097,172.6,83.35483871
Agartala,2022-11,22.98,0.5,76.4
Agartala,2022-12,19.50967742,20.5,75.5483871
Jaipur,2019-01,14.32903226,7.5,56.96774194
Jaipur,2019-02,16.90357143,9,54.28571429
Jaipur,2019-03,22.38064516,3.1,39.90322581
Jaipur,2019-04,30.7,27.6,27.93333333
Jaipur,2019-05,33.06774194,0.1,25.22580645
Jaipur,2019-06,34.30666667,38.7,39.23333333
Jaipur,2019-07,29.99677419,295.9,68.90322581
Jaipur,2019-08,27.45806452,325.5,84.16129032
Jaipur,2019-09,27.20666667,178.9,84.46666667
Jaipur,2019-10,25.28064516,3.2,58.74193548
Jaipur,2019-11,22.24333333,14.9,62.03333333
Jaipur,2019-12,13.79677419,8.3,66.4516129
Jaipur,2020-01,14.1516129,7.3,64
Jaipur,2020-02,18.03793103,4.4,48.62068966
Jaipur,2020-03,21.70645161,26.4,49.93548387
Jaipur,2020-04,29.18666667,1.7,30.83333333
Jaipur,2020-05,32.7483871,17.1,30.96774194
Jaipur,2020-06,32.97666667,13.8,46.5
Jaipur,2020-07,31.00645161,112.1,65.61290323
Jaipur,2020-08,27.82258065,212.3,82.90322581
Jaipur,2020-09,28.55333333,69.6,69.46666667
Jaipur,2020-10,26.50967742,0.4,38.67741935
Jaipur,2020-11,19.39,15.9,52.63333333
Jaipur,2020-12,16.21290323,0.3,54.41935484
Jaipur,2021-01,14.61290323,27.1,64.83870968
Jaipur,2021-02,20.09285714,0,43.71428571
Jaipur,2021-03,26.04516129,2.1,31
Jaipur,2021-04,29.84,0.1,17.93333333
Jaipur,2021-05,30.40967742,81.5,41.16129032
Jaipur,2021-06,32.89666667,8.6,45.4
Jaipur,2021-07,30.52580645,251.4,66.29032258
Jaipur,2021-08,28.33548387,159,72.25806452
Jaipur,2021-09,26.64,143.7,84.33333333
Jaipur,2021-10,25.21612903,40.2,58.90322581
Jaipur,2021-11,19.57666667,15.7,57.6
Jaipur,2021-12,15.01612903,11.2,64.12903226
Jaipur,2022-01,12.6516129,48.7,72.87096774
Jaipur,2022-02,17.81428571,0.8,48.5
Jaipur,2022-03,26.5516129,0,31.09677419
Jaipur,2022-04,32.58,0.1,14.5
Jaipur,2022-05,34.29354839,2.4,25.38709677
Jaipur,2022-06,33.00333333,40,41.06666667
Jaipur,2022-07,28.23870968,221.3,78.87096774
Jaipur,2022-08,26.99677419,155.4,80.32258065
Jaipur,2022-09,27.52,63.9,70.66666667
Jaipur,2022-10,24.19354839,68.9,58.96774194
Jaipur,2022-11,20.62333333,0.2,50.86666667
Jaipur,2022-12,16.19677419,0,56.16129032
Gandhinagar,2019-01,17.99354839,0,53.48387097
Gandhinagar,2019-02,20.675,0.2,48.42857143
Gandhinagar,2019-03,25.60322581,0.3,37.09677419
Gandhinagar,2019-04,31.52,0.3,33.06666667
Gandhinagar,2019-05,32.89354839,0,41.96774194
Gandhinagar,2019-06,32.33666667,67.6,60.36666667
Gandhinagar,2019-07,30.49677419,149,69.22580645
Gandhinagar,2019-08,27.27419355,432.5,85.4516129
Gandhinagar,2019-09,27.21,374.9,88.7
Gandhinagar,2019-10,26.76451613,43.9,71.25806452
Gandhinagar,2019-11,25.27333333,19.5,67.53333333
Gandhinagar,2019-12,20.30645161,0,60.41935484
Gandhinagar,2020-01,18.45483871,0.5,58.38709677
Gandhinagar,2020-02,22.7,0,39.06896552
Gandhinagar,2020-03,25.92580645,4.3,38.06451613
Gandhinagar,2020-04,32.40666667,0,29.53333333
Gandhinagar,2020-05,34.73225806,0,36.32258065
Gandhinagar,2020-06,31.36333333,81.8,66.66666667
Gandhinagar,2020-07,29.5483871,167.8,76.93548387
Gandhinagar,2020-08,27.43225806,851.8,87.48387097
Gandhinagar,2020-09,28.27333333,48.1,80.9
Gandhinagar,2020-10,28.23870968,12.2,56
Gandhinagar,2020-11,23.66333333,0,49.83333333
Gandhinagar,2020-12,20.99354839,1.7,54.09677419
Gandhinagar,2021-01,19.77096774,0,56.03225806
Gandhinagar,2021-02,23.44285714,0,38.17857143
Gandhinagar,2021-03,29.03548387,0,25.83870968
Gandhinagar,2021-04,32.42,0.1,26.5
Gandhinagar,2021-05,32.20967742,74.4,49.96774194
Gandhinagar,2021-06,31.09333333,127,65.63333333
Gandhinagar,2021-07,29.67741935,268.8,73.09677419
Gandhinagar,2021-08,28.5516129,66.6,73.67741935
Gandhinagar,2021-09,27.04666667,469.1,88.43333333
Gandhinagar,2021-10,27.10967742,5.3,65.35483871
Gandhinagar,2021-11,24.07666667,0.8,50.3
Gandhinagar,2021-12,20.00645161,8.1,61
Gandhinagar,2022-01,17.89354839,8.3,64.22580645
Gandhinagar,2022-02,21.78571429,0,45.14285714
Gandhinagar,2022-03,28.87419355,0,27.06451613
Gandhinagar,2022-04,32.94333333,0.3,26.53333333
Gandhinagar,2022-05,34.11935484,0,40.4516129
Gandhinagar,2022-06,32.73333333,28.2,55.06666667
Gandhinagar,2022-07,27.53548387,526.7,83.58064516
Gandhinagar,2022-08,27.19032258,270.6,84.19354839
Gandhinagar,2022-09,28.18666667,74.8,76.3
Gandhinagar,2022-10,27.18709677,77.6,54.80645161
Gandhinagar,2022-11,24.05666667,0,46.8
Gandhinagar,2022-12,22.55483871,1.7,45.48387097
Mumbai,2019-01,22.28709677,0.2,59.58064516
Mumbai,2019-02,23.16071429,0,65.28571429
Mumbai,2019-03,25.32258065,0,69.41935484
Mumbai,2019-04,27.94666667,0.2,75.93333333
Mumbai,2019-05,28.88064516,0.9,75.51612903
Mumbai,2019-06,28.53333333,329.1,82.23333333
Mumbai,2019-07,26.64193548,832,90.16129032
Mumbai,2019-08,26.45806452,536.3,88.90322581
Mumbai,2019-09,26.44666667,612.1,90.06666667
Mumbai,2019-10,27.21290323,267.3,84.19354839
Mumbai,2019-11,26.81666667,22,76.96666667
Mumbai,2019-12,25.78709677,4.5,69.09677419
Mumbai,2020-01,23,1.6,68.32258065
Mumbai,2020-02,25.23103448,0,57.86206897
Mumbai,2020-03,25.92258065,0.1,66.70967742
Mumbai,2020-04,28.65,0.1,74.9
Mumbai,2020-05,29.84193548,1.6,75.64516129
Mumbai,2020-06,27.48666667,452.9,87.36666667
Mumbai,2020-07,26.89677419,872.3,90.03225806
Mumbai,2020-08,26.43548387,951.7,90
Mumbai,2020-09,26.96666667,351.8,88.5
Mumbai,2020-10,27.36129032,116.6,85.64516129
Mumbai,2020-11,26.85666667,0.1,63.46666667
Mumbai,2020-12,25.0483871,24.8,64.83870968
Mumbai,2021-01,24.21612903,3.6,69.09677419
Mumbai,2021-02,25.33214286,1.1,58.10714286
Mumbai,2021-03,27.98709677,0,56.64516129
Mumbai,2021-04,28.54666667,0.1,75.63333333
Mumbai,2021-05,29.25806452,270.3,76.87096774
Mumbai,2021-06,27.11,364.5,87.96666667
Mumbai,2021-07,27.01290323,615.4,87.41935484
Mumbai,2021-08,26.34193548,319.6,88.19354839
Mumbai,2021-09,26.32333333,539.8,89.2
Mumbai,2021-10,27.33225806,49.3,77.83870968
Mumbai,2021-11,27.07,18,69.03333333
Mumbai,2021-12,23.66451613,99.2,75.4516129
Mumbai,2022-01,22.52258065,3.7,66
Mumbai,2022-02,23.28928571,0,66.21428571
Mumbai,2022-03,28.14193548,0.1,55.96774194
Mumbai,2022-04,29.00666667,0,73.53333333
Mumbai,2022-05,29.80967742,5.2,71.38709677
Mumbai,2022-06,27.76333333,433.3,81.66666667
Mumbai,2022-07,26.09354839,862.8,88
Mumbai,2022-08,26.38709677,555.2,86
Mumbai,2022-09,26.17333333,646.3,87.6
Mumbai,2022-10,26.29677419,144.8,80.25806452
Mumbai,2022-11,25.68,0,59.7
Mumbai,2022-12,25.35483871,0.2,64.06451613
Bhopal,2019-01,16.49354839,2.4,55.12903226
Bhopal,2019-02,20.55357143,1.8,48.85714286
Bhopal,2019-03,25.0483871,0.4,36.09677419
Bhopal,2019-04,31.85333333,11.5,23.73333333
Bhopal,2019-05,34.27096774,0,24.29032258
Bhopal,2019-06,33.41333333,81.6,47.06666667
Bhopal,2019-07,26.84193548,664.7,81.35483871
Bhopal,2019-08,25.27741935,582.3,89.03225806
Bhopal,2019-09,25.12666667,546.6,90.63333333
Bhopal,2019-10,24.02903226,48.7,77.22580645
Bhopal,2019-11,22.73333333,18,66.86666667
Bhopal,2019-12,17.34193548,16.4,71.83870968
Bhopal,2020-01,16.1516129,17,71.09677419
Bhopal,2020-02,19.5,1.5,54.37931034
Bhopal,2020-03,23.75806452,24.1,48.25806452
Bhopal,2020-04,30.29,0.9,29.36666667
Bhopal,2020-05,33.9516129,0,27.12903226
Bhopal,2020-06,28.58,187.9,70.73333333
Bhopal,2020-07,27.29354839,203.5,81.58064516
Bhopal,2020-08,25.5516129,809.9,87.87096774
Bhopal,2020-09,26.58,236.9,83.7
Bhopal,2020-10,26.37419355,11.3,57.67741935
Bhopal,2020-11,21.54333333,1.5,53.96666667
Bhopal,2020-12,18.21612903,35.3,63.70967742
Bhopal,2021-01,18.1,9.1,66.58064516
Bhopal,2021-02,20.925,0.5,45.28571429
Bhopal,2021-03,26.54193548,3.3,33.83870968
Bhopal,2021-04,30.69333333,0.3,20.46666667
Bhopal,2021-05,31.60645161,16.3,38.16129032
Bhopal,2021-06,28.75,187.4,68.43333333
Bhopal,2021-07,27.06774194,416.6,79.12903226
Bhopal,2021-08,25.3516129,532.5,85.77419355
Bhopal,2021-09,25.36666667,330.2,88.06666667
Bhopal,2021-10,24.43870968,75.6,70.93548387
Bhopal,2021-11,21.48666667,0,56.36666667
Bhopal,2021-12,17.87419355,5.6,62.67741935
Bhopal,2022-01,15.70645161,52.1,71.80645161
Bhopal,2022-02,20.01071429,0,48.92857143
Bhopal,2022-03,27.01935484,0.5,31.83870968
Bhopal,2022-04,32.81,0.1,17.6
Bhopal,2022-05,34.02258065,1.5,27.16129032
Bhopal,2022-06,31.17,107.2,51.73333333
Bhopal,2022-07,25.74516129,545.1,86.61290323
Bhopal,2022-08,25.35806452,673,85.70967742
Bhopal,2022-09,25.57333333,210.1,83.5
Bhopal,2022-10,23.71935484,81.7,66.67741935
Bhopal,2022-11,20.84333333,0,54.5
Bhopal,2022-12,18.96774194,36.4,60.70967742
Raipur,2019-01,18.13225806,13.1,63.06451613
Raipur,2019-02,22.02142857,19.7,56.78571429
Raipur,2019-03,26.87096774,10.1,47.87096774
Raipur,2019-04,31.88333333,2.2,35
Raipur,2019-05,35.21612903,8,29.41935484
Raipur,2019-06,33.49,113.7,52.26666667
Raipur,2019-07,27.72580645,380.7,80.35483871
Raipur,2019-08,26.63548387,398.5,85.5483871
Raipur,2019-09,26.4,457.6,87.46666667
Raipur,2019-10,25.48387097,135.8,83.22580645
Raipur,2019-11,23.62333333,0,68.73333333
Raipur,2019-12,20.1483871,6,65.51612903
Raipur,2020-01,19.36451613,42,68.06451613
Raipur,2020-02,20.07586207,72.2,66.93103448
Raipur,2020-03,24.95483871,44.8,68.48387097
Raipur,2020-04,29.94333333,8.6,47.36666667
Raipur,2020-05,32.71290323,12.2,42.87096774
Raipur,2020-06,28.84666667,268.3,74.5
Raipur,2020-07,27.66774194,227.4,83.25806452
Raipur,2020-08,26.53870968,502.6,86.12903226
